ColorID,ACCode,LValue,AValue,BValue,RGB
111300,"E83.222.303",3.6018957000000000e+01,5.3717110000000003e+00,1.7104517000000001e+01,"665139"
111301,"D52.241.261",3.1804286999999999e+01,1.2416795000000000e+01,1.6434200000000001e+01,"654331"
111302,"E1N.081.323",3.8091608999999998e+01,3.3438919999999999e+00,6.3573890000000004e+00,"63584F"
111303,"P5N.054.320",3.7795707000000000e+01,-3.5996039999999998e+00,-1.5268400000000000e+00,"515B5B"
111304,"G7N.073.331",3.8876077000000002e+01,-1.1005720000000001e+00,5.7658759999999996e+00,"5E5C52"
111305,"D80.135.300",3.5770809000000000e+01,6.4231780000000001e+00,9.9263870000000001e+00,"645044"
111306,"N26.109.280",3.3790588000000000e+01,-7.7111970000000003e+00,-5.3173899999999996e-01,"41534F"
111307,"F17.160.303",3.6011920000000003e+01,2.7131870000000000e+00,1.2300967000000000e+01,"605341"
402496,,,,,
402526,"D0N.062.779",8.3602435999999997e+01,6.6736789999999999e+00,7.0145939999999998e+00,"E3CCC2"
402527,"F9N.071.854",9.1176411000000002e+01,1.3791000000000000e-01,1.0545380000000000e+01,"EFE5D0"
402528,"H4N.050.804",8.6159932999999995e+01,-2.7519939999999998e+00,6.7198849999999997e+00,"D8D9C9"
402529,"E48.286.487",5.4471577000000003e+01,1.1738648000000000e+01,2.7980777000000000e+01,"A47A52"
402530,"F97.585.580",6.3712651000000001e+01,3.7115300000000001e-01,6.5022940000000006e+01,"B7970F"
402531,"G1N.038.877",9.3464264999999997e+01,-2.1897300000000000e-01,5.7235790000000000e+00,"F1ECE0"
402532,"Z27.278.373",4.3017916000000000e+01,3.4357188000000001e+01,-6.5997599999999998e+00,"964F71"
402533,"Z10.310.507",5.6486448000000003e+01,4.3264507000000002e+01,-1.0280587000000001e+01,"C66999"
402534,"GNN.025.888",9.4532826000000000e+01,-2.7452599999999999e-01,3.8098510000000001e+00,"F2EFE6"
402535,"Z3N.061.793",8.5001288000000002e+01,1.0896330000000001e+01,-1.7687210000000000e+00,"E8CED6"
402536,"D91.103.229",2.8685451000000000e+01,4.1605090000000002e+00,6.8595990000000002e+00,"4E4139"
402537,"D36.237.234",2.9136842000000001e+01,1.2623594000000001e+01,1.5307826000000000e+01,"5E3D2D"
402538,"FNN.013.734",7.9161516000000006e+01,7.4687000000000003e-02,1.6981860000000000e+00,"C6C4BF"
402539,"H04.324.374",4.3131839999999997e+01,-7.4773170000000002e+00,2.6752212000000000e+01,"696838"
402540,"F10.464.718",7.7528015999999994e+01,1.4194959000000001e+01,5.9395944000000000e+01,"F5B44D"
402541,"F7N.080.786",8.4316608000000002e+01,6.5725699999999998e-01,1.1021623999999999e+01,"DCD1BC"
402542,"F35.133.574",6.3139460000000000e+01,2.4883449999999998e+00,1.4661804000000000e+01,"A7977E"
402543,"R7N.062.778",8.3557776000000004e+01,-3.6789489999999998e+00,-5.6374560000000002e+00,"C3D3D9"
402544,"G6N.038.765",8.2254024999999999e+01,-8.5657799999999995e-01,5.2391319999999997e+00,"CFCDC1"
402547,"V7N.068.165",2.2255272000000001e+01,3.0204879999999998e+00,-5.9808849999999998e+00,"36343E"
402548,"Q6N.056.627",6.8427119000000005e+01,-4.3605330000000002e+00,-3.5323850000000001e+00,"9BAAAC"
402549,"MNN.029.842",8.9977739999999997e+01,-4.3458240000000004e+00,4.6384300000000001e-01,"DAE5E0"
402550,"G1N.072.801",8.5873942999999997e+01,-4.2511300000000002e-01,1.0101281000000000e+01,"DED6C2"
402552,"D6N.066.418",4.7554886000000003e+01,3.9296880000000001e+00,5.6370889999999996e+00,"7B6E67"
402553,"C11.112.158",2.1593546000000000e+01,8.0911860000000004e+00,5.0073650000000001e+00,"422F2C"
402554,"Z98.109.746",8.0355676000000003e+01,1.8940908000000000e+01,-8.9895000000000003e-02,"EABBC7"
402557,"N5N.030.849",9.0663443000000001e+01,-4.1402859999999997e+00,-6.0154399999999997e-01,"DBE7E3"
402558,"D40.522.510",5.6708128000000002e+01,3.8696134000000001e+01,4.7952365000000000e+01,"D56A34"
402559,"E41.570.477",5.3493035999999996e+01,2.4240137000000001e+01,5.4897872000000000e+01,"B96E18"
402560,"C88.524.494",5.5194715000000002e+01,4.6627710000000000e+01,4.3802838999999999e+01,"DA5E39"
402561,"G8N.051.811",8.6876279999999994e+01,-1.6510320000000001e+00,7.1622510000000004e+00,"DCDACA"
402562,"B06.428.287",3.4487423000000000e+01,4.5043987000000001e+01,1.2923957000000000e+01,"932B3E"
402563,"F80.248.766",8.2335442999999998e+01,1.6925669999999999e+00,3.3424984000000002e+01,"E6CA8D"
402564,"L1N.037.638",6.9536711999999994e+01,-4.3021469999999997e+00,2.2211889999999999e+00,"A3ACA4"
402566,"F23.120.623",6.8029449999999997e+01,2.8554260000000000e+00,1.4051805999999999e+01,"B5A38C"
402567,"F63.117.562",6.1964022999999997e+01,1.2166429999999999e+00,1.2685950000000000e+01,"A1947E"
402568,"H2N.058.804",8.6140169999999998e+01,-2.6303350000000001e+00,8.0108289999999993e+00,"D9D9C7"
402569,"Z6N.030.149",2.0627179000000002e+01,2.8726959999999999e+00,-2.5619100000000000e-01,"363032"
402570,"C09.430.252",3.0957236999999999e+01,3.5886322999999997e+01,2.1919021999999998e+01,"802D28"
402571,"F5N.092.641",6.9857730000000004e+01,1.3938539999999999e+00,1.0945216000000000e+01,"B5A996"
402572,"Z67.259.172",2.2964753999999999e+01,2.5495581000000001e+01,-2.1554479999999998e+00,"58263A"
402573,"P3N.038.814",8.7199727999999993e+01,-4.6279100000000000e+00,-1.7381629999999999e+00,"CFDDDC"
402574,"F60.175.682",7.3970228000000006e+01,2.2195339999999999e+00,2.1645343000000000e+01,"C9B38D"
402575,"GNN.017.849",9.0614485000000002e+01,-1.5450800000000001e-01,2.4909910000000002e+00,"E6E4DE"
402576,"B0N.035.776",8.3357553999999993e+01,6.0326620000000002e+00,1.6620189999999999e+00,"DDCCCB"
402577,"P53.319.655",7.1245172999999994e+01,-3.2007739999999998e+01,-1.3591656000000000e+01,"40BFC5"
402578,"GNN.018.878",9.3531317000000001e+01,-6.8714299999999995e-01,2.7592230000000000e+00,"EDEDE5"
402579,"F72.417.390",4.4790159000000003e+01,2.5932580000000001e+00,3.5876896000000002e+01,"7F672C"
402580,"E6N.087.231",2.8870263000000001e+01,2.1351330000000002e+00,6.0128300000000001e+00,"4B433A"
402581,"U23.132.162",2.1915734000000000e+01,6.4923900000000001e-01,-1.0483855000000000e+01,"2D3543"
402582,"F8N.068.742",7.9918773000000002e+01,4.0526000000000001e-01,9.0402869999999993e+00,"CEC5B4"
402584,"N29.181.646",7.0322693000000001e+01,-2.1060639999999999e+01,-1.6502840000000001e+00,"7CB7AD"
402585,"UNN.011.112",1.6982472999999999e+01,2.4433600000000000e-01,-9.6668900000000002e-01,"2A2A2B"
402586,"P5N.061.739",7.9660948000000005e+01,-6.6607000000000003e+00,-2.9041640000000002e+00,"B5CAC9"
402587,"Q26.428.237",2.9404260000000001e+01,-2.1522779000000000e+01,-1.4466502999999999e+01,"004F5A"
236834,"S78.225.161",2.1896298999999999e+01,-4.3767440000000004e+00,-1.3338041000000000e+01,"1D3747"
236835,"S95.254.162",2.1989473000000000e+01,-4.3937130000000000e+00,-1.5673101000000001e+01,"19384B"
236836,"S92.308.610",6.6767263000000000e+01,-8.4673339999999993e+00,-2.9255178999999998e+01,"69A9D5"
236837,"S90.326.210",2.6766425000000002e+01,-6.1883100000000004e+00,-2.1074826000000002e+01,"0F445E"
236838,"S87.345.250",3.0735744000000000e+01,-7.0163929999999999e+00,-2.3083102000000000e+01,"114D6B"
236839,"S77.345.550",6.0781596999999998e+01,-1.0051729000000000e+01,-3.0366358999999999e+01,"4F9AC6"
236840,"S82.352.575",6.3251528000000000e+01,-1.0089601999999999e+01,-3.1847359999999998e+01,"53A1D0"
236841,"S94.338.163",2.2040160000000000e+01,-5.8926629999999998e+00,-2.0871680000000001e+01,"003953"
236842,"S91.415.413",4.7076259999999998e+01,-9.6769859999999994e+00,-3.3201248999999997e+01,"0F77A6"
236843,"S91.399.226",2.8307070000000000e+01,-7.6831090000000000e+00,-2.6291160999999999e+01,"00486A"
236844,"S89.453.355",4.1277569999999997e+01,-1.0112507000000001e+01,-3.4124175999999999e+01,"006998"
236845,"S80.484.292",3.4952542000000001e+01,-1.0845248000000000e+01,-3.3409370000000003e+01,"005A86"
236846,"S82.503.306",3.6378737999999998e+01,-1.1241702999999999e+01,-3.5396971000000001e+01,"005E8D"
236847,"T1N.037.152",2.0952143000000000e+01,-5.7152700000000001e-01,-2.3985580000000000e+00,"303335"
236848,"T2N.061.210",2.6771273000000001e+01,-8.2731100000000002e-01,-4.3161269999999998e+00,"3B4045"
236849,"S7N.049.747",8.0495590000000007e+01,-1.7097249999999999e+00,-5.0369109999999999e+00,"C0C9CF"
236850,"T8N.055.623",6.8052749000000006e+01,-2.9585000000000000e-01,-6.2690900000000003e+00,"A0A7B0"
236851,"S81.110.160",2.1729619000000000e+01,-2.1002399999999999e+00,-6.5255229999999997e+00,"2B353D"
236852,"T01.101.742",7.9959593999999996e+01,-2.8544450000000001e+00,-1.0867354000000001e+01,"B6C9D9"
236853,"T07.112.259",3.1614704000000000e+01,-1.9764539999999999e+00,-8.0304979999999997e+00,"404C56"
236854,"S73.156.161",2.1817184999999998e+01,-3.1461060000000001e+00,-9.1385480000000001e+00,"263641"
236855,"S83.185.691",7.4872749999999996e+01,-5.7960810000000000e+00,-1.8391193999999999e+01,"98BDD8"
236856,"S99.196.214",2.7164234000000000e+01,-3.5046379999999999e+00,-1.3028242000000001e+01,"2C4353"
236857,"S88.205.502",5.5939878999999998e+01,-5.3126280000000001e+00,-1.7639634000000001e+01,"688AA3"
236858,"S87.204.715",7.7218197000000004e+01,-6.3152499999999998e+00,-2.0765446000000001e+01,"9AC4E3"
236859,"S85.216.605",6.6232194000000007e+01,-6.2374950000000000e+00,-2.0108393000000000e+01,"7DA6C3"
236860,"S91.258.658",7.1567089999999993e+01,-7.4485150000000004e+00,-2.5408404999999998e+01,"80B6DB"
236861,"T18.246.178",2.3551710000000000e+01,-3.5443959999999999e+00,-1.6394186000000001e+01,"1E3B50"
236862,"S94.284.311",3.6895929000000002e+01,-5.8738520000000003e+00,-2.0697285999999998e+01,"305B77"
236863,"S94.300.411",4.6821252999999999e+01,-6.8165310000000003e+00,-2.4125226000000001e+01,"417496"
236864,"S90.301.494",5.5107270000000000e+01,-7.6072819999999997e+00,-2.5845908000000001e+01,"528AAF"
236865,"S90.312.360",4.1793495000000000e+01,-6.9555730000000002e+00,-2.3657696000000001e+01,"336888"
236866,"T02.392.415",4.7233103999999997e+01,-8.4277590000000000e+00,-3.2195984000000003e+01,"2277A5"
236867,"S93.395.315",3.7263258000000000e+01,-8.2559810000000002e+00,-2.8809341000000000e+01,"015E85"
236868,"S95.406.510",5.6729236999999998e+01,-1.0030932999999999e+01,-3.5700375999999999e+01,"2F90C4"
236869,"S92.472.453",5.1012006999999997e+01,-1.1308551000000000e+01,-3.9242463999999998e+01,"0083BB"
236870,"S92.508.346",4.0383020999999999e+01,-1.1032439000000000e+01,-3.8135266999999999e+01,"00689C"
236871,"S98.509.417",4.7474888000000000e+01,-1.1307786000000000e+01,-4.1540680999999999e+01,"007AB5"
236872,"S97.540.278",3.3570703000000002e+01,-1.0493449999999999e+01,-3.8252028000000003e+01,"00578A"
236873,"SNN.019.196",2.5301566999999999e+01,-4.8267599999999999e-01,-1.1063080000000001e+00,"3A3C3D"
236874,"TNN.004.485",5.4278834000000003e+01,-6.0252000000000000e-02,-4.1942900000000000e-01,"818281"
236875,"SNN.014.812",8.6980538999999993e+01,-5.3923399999999999e-01,-1.4938469999999999e+00,"D7DADB"
236876,"SNN.016.185",2.4288457000000001e+01,-3.3739100000000000e-01,-1.0235289999999999e+00,"383A3B"
236877,"TNN.016.844",9.0149604999999994e+01,-4.4191799999999998e-01,-1.8795700000000000e+00,"E0E3E5"
236878,"SNN.027.284",3.4108823999999998e+01,-8.3258799999999999e-01,-1.6959379999999999e+00,"4E5152"
236879,"S3N.033.442",4.9954476999999997e+01,-1.1295360000000001e+00,-2.5054240000000001e+00,"73787A"
236880,"SNN.026.474",5.3140388000000002e+01,-7.0618000000000003e-01,-2.2095910000000001e+00,"7C7F82"
236881,"R8N.030.517",5.7411101000000002e+01,-1.3624200000000000e+00,-2.1844760000000001e+00,"858B8C"
236882,"SNN.027.581",6.3847351000000003e+01,-6.9691999999999998e-01,-2.5471260000000000e+00,"979B9E"
236883,"SNN.026.678",7.3565233000000006e+01,-1.0504490000000000e+00,-2.5057350000000000e+00,"B0B6B8"
236884,"SNN.027.719",7.7653024000000002e+01,-1.0284350000000000e+00,-2.6450520000000002e+00,"BCC1C3"
236885,"SNN.027.777",8.3468267999999995e+01,-1.3003860000000000e+00,-2.7326109999999999e+00,"CBD1D3"
236886,"SNN.023.808",8.6527083000000005e+01,-1.1961510000000000e+00,-2.3606699999999998e+00,"D4DADB"
236887,"PNN.011.836",8.9311549999999997e+01,-1.4342640000000000e+00,-4.3636799999999998e-01,"DDE1DF"
236888,"SNN.028.850",9.0766143000000000e+01,-9.9426800000000004e-01,-3.1735620000000000e+00,"E0E6E9"
236889,"SNN.025.823",8.8025505999999993e+01,-1.1190990000000001e+00,-2.6802000000000001e+00,"D8DEE0"
236890,"T0N.041.739",7.9630532000000002e+01,-1.1290279999999999e+00,-4.4958970000000003e+00,"BFC6CC"
236891,"T0N.084.783",8.4069424999999995e+01,-2.3333919999999999e+00,-9.4018040000000003e+00,"C4D4E1"
236892,"T0N.095.213",2.7040167000000000e+01,-1.6050380000000000e+00,-6.4628170000000003e+00,"384149"
236893,"T02.100.401",4.5895691999999997e+01,-2.1190470000000001e+00,-8.1165280000000006e+00,"626E79"
236894,"T02.105.509",5.6674560000000000e+01,-2.4681609999999998e+00,-9.4501069999999991e+00,"7A8A97"
236895,"S91.108.715",7.7287654000000003e+01,-3.2498700000000000e+00,-1.1173741000000000e+01,"ADC2D2"
236896,"T13.115.310",3.6792554000000003e+01,-2.0287980000000001e+00,-8.7981499999999997e+00,"4B5864"
111308,"E72.298.257",3.1493366000000002e+01,7.4150239999999998e+00,2.1311975000000000e+01,"5F4528"
111309,"L88.307.198",2.5564048000000000e+01,-1.8655491000000001e+01,5.6092199999999997e+00,"1C4433"
111310,"S09.288.168",2.2581111000000000e+01,-7.7900960000000001e+00,-1.4307361999999999e+01,"123A4A"
111311,"E67.202.279",3.3650545000000001e+01,5.4323959999999998e+00,1.4972984000000000e+01,"5F4C37"
111312,"Q31.218.220",2.7761187000000000e+01,-1.0561667000000000e+01,-7.3138370000000004e+00,"25474C"
111313,"C84.247.187",2.4481867000000001e+01,1.4941891000000000e+01,1.3809987000000000e+01,"553126"
111314,"UNN.028.298",3.5578451000000001e+01,5.5845699999999998e-01,-2.7367180000000002e+00,"535457"
111315,"H40.250.232",2.8968582999999999e+01,-6.0292070000000004e+00,1.5664882000000000e+01,"44462B"
111316,"E68.108.289",3.4632323999999997e+01,2.9336790000000001e+00,8.1706219999999998e+00,"5B5044"
111317,"U74.184.154",2.1141338000000001e+01,3.0535660000000000e+00,-1.5397755000000000e+01,"2A3249"
111318,"V78.142.181",2.3820879999999999e+01,6.4117179999999996e+00,-1.2703093000000001e+01,"39364B"
111319,"D25.194.208",2.6590176000000000e+01,1.0376604000000000e+01,1.1890319000000000e+01,"54392D"
111320,"B84.157.177",2.3438361000000000e+01,1.2438342000000000e+01,6.5369099999999998e+00,"4D312E"
111321,"G30.175.239",2.9676189999999998e+01,-9.3377399999999999e-01,1.1785371000000000e+01,"4B4633"
111322,"C14.145.190",2.4706268000000001e+01,1.0933783999999999e+01,6.8775430000000002e+00,"4E3430"
111323,"F28.139.233",2.9086974999999999e+01,1.7911830000000000e+00,9.4389240000000001e+00,"4D4336"
111324,"B33.102.184",2.4147147000000000e+01,8.9715760000000007e+00,3.2759570000000000e+00,"483534"
111325,"K70.131.186",2.4364678000000001e+01,-6.7792420000000000e+00,4.6378890000000004e+00,"323D32"
111326,"D17.179.164",2.2131824999999999e+01,9.2069589999999994e+00,1.0082519000000000e+01,"473026"
111327,"X5N.057.138",1.9519145000000002e+01,4.7288139999999999e+00,-3.4911240000000001e+00,"342D34"
111328,"A9N.088.149",2.0678436999999999e+01,7.6828079999999996e+00,2.0110709999999998e+00,"3E2E2F"
111329,"U8N.043.133",1.9089717000000000e+01,8.1676899999999997e-01,-3.6047639999999999e+00,"2D2E33"
111330,"Z4N.047.128",1.8535948000000001e+01,4.4514480000000001e+00,-6.3544999999999996e-01,"332B2E"
112559,,,,,
112560,,,,,
112565,,,,,
112790,"F7N.049.862",9.1917598999999996e+01,4.9945800000000001e-01,7.2598279999999997e+00,"EFE7D8"
113395,"C18.154.658",7.1537070999999997e+01,1.9707498999999999e+01,1.2676748000000000e+01,"DAA298"
113396,"C18.262.448",5.0549695999999997e+01,2.7225004999999999e+01,1.7574068000000000e+01,"AC665B"
113415,"D64.341.508",5.6506225000000001e+01,2.2772258999999998e+01,3.2043882000000004e+01,"BB7750"
113420,"E02.213.722",7.7968963000000002e+01,1.4495200000000001e+01,2.5547785000000001e+01,"EBB691"
113445,"E89.350.669",7.2659789000000004e+01,1.2676356000000000e+01,4.2507770000000001e+01,"DFA863"
113453,"E84.148.709",7.6628736000000004e+01,5.8398500000000002e+00,1.8660007000000000e+01,"D5B89A"
113454,"E96.288.723",7.8055066999999994e+01,1.0274303000000000e+01,3.6864201999999999e+01,"E9B97C"
113458,"F04.234.769",8.2620720000000006e+01,8.0004270000000002e+00,3.1399899999999999e+01,"F0C792"
113460,"F1N.064.804",8.6195188000000002e+01,1.9780409999999999e+00,8.9846199999999996e+00,"E3D6C5"
113463,"F09.191.801",8.5829513000000006e+01,6.3762819999999998e+00,2.6363536000000000e+01,"F4D1A4"
113496,"F9N.040.784",8.4198142000000004e+01,4.5290000000000000e-03,5.5268680000000003e+00,"D7D2C6"
113504,"F68.224.788",8.4555847000000000e+01,2.5631059999999999e+00,3.0824023000000000e+01,"ECD098"
113505,"F6N.031.798",8.5577517000000000e+01,4.3102099999999999e-01,4.3782329999999998e+00,"DAD5CC"
113506,"F8N.044.854",9.1172844999999995e+01,2.9634899999999997e-01,6.5292659999999998e+00,"ECE5D8"
113507,"F9N.049.762",8.1985377999999997e+01,5.5864999999999998e-02,6.6218729999999999e+00,"D1CBBE"
113508,"G1N.058.790",8.4773304999999993e+01,-3.4194099999999999e-01,8.1288610000000006e+00,"DAD3C3"
113527,"F92.104.855",9.1271216999999993e+01,2.9474800000000001e-01,1.5297819000000000e+01,"F3E5C7"
113528,"G00.129.837",8.9466791000000001e+01,-6.8599999999999998e-04,1.8747076000000000e+01,"EFE0BC"
113538,"G12.139.776",8.3308476999999996e+01,-6.2793100000000002e-01,1.9101991000000002e+01,"DDCFAA"
113551,"H0N.043.841",8.9806987000000007e+01,-1.8098820000000000e+00,6.2262909999999998e+00,"E3E3D4"
117430,"W2N.051.798",8.5585060999999996e+01,4.7233640000000001e+00,-7.2613620000000001e+00,"D9D4E2"
117432,"U1N.066.788",8.4586219000000000e+01,2.6646799999999998e-01,-8.8606289999999994e+00,"CBD4E2"
118043,"C19.297.603",6.6053588000000005e+01,3.6062924000000002e+01,2.3385193999999998e+01,"E78678"
118909,"GNN.013.896",9.5340873999999999e+01,-1.6548399999999999e-01,2.0150380000000001e+00,"F3F2EC"
118910,"Q6N.044.853",9.1045238999999995e+01,-4.1935149999999997e+00,-3.4181050000000002e+00,"D9E8EA"
118911,"P5N.042.857",9.1404159000000007e+01,-5.1635590000000002e+00,-2.1476080000000000e+00,"DAEAE8"
118912,"M2N.039.866",9.2337489000000005e+01,-5.8614139999999999e+00,1.1998629999999999e+00,"DEEDE5"
118913,"K6N.042.870",9.2750952999999996e+01,-5.5623659999999999e+00,3.8536850000000000e+00,"E2EDE1"
118914,"H7N.061.868",9.2558216000000002e+01,-4.1236940000000004e+00,8.4263539999999999e+00,"E8ECD8"
118915,"G8N.080.867",9.2442812000000004e+01,-2.7243640000000000e+00,1.1829777000000000e+01,"EEEAD1"
118916,"C1N.031.847",9.0496926000000002e+01,4.8339030000000003e+00,3.0336099999999999e+00,"F0E1DC"
118917,"ANN.025.844",9.0183700999999999e+01,4.8509279999999997e+00,1.4044499999999999e-01,"EDE0E1"
118918,"XNN.021.849",9.0626678999999996e+01,3.3443239999999999e+00,-2.1114809999999999e+00,"E9E2E6"
118919,"UNN.025.852",9.0939616999999998e+01,8.8208100000000000e-01,-3.7887990000000000e+00,"E3E5EA"
118920,"S2N.041.849",9.0622675000000001e+01,-2.1110790000000001e+00,-4.2496939999999999e+00,"DCE6EA"
118921,"G2N.088.870",9.2773345000000006e+01,-9.5041699999999996e-01,1.3263322000000001e+01,"F3EACF"
118922,"F7N.097.861",9.1805063000000004e+01,1.0995390000000000e+00,1.4230328000000000e+01,"F5E6CB"
118923,"F0N.084.851",9.0802414999999996e+01,3.1824569999999999e+00,1.2137454999999999e+01,"F4E2CC"
118924,"E2N.067.850",9.0703081999999995e+01,4.6366649999999998e+00,9.2297670000000007e+00,"F5E1D1"
118925,"D2N.047.853",9.1001057000000003e+01,5.0748080000000000e+00,5.8110489999999997e+00,"F4E2D9"
236897,"T09.125.738",7.9525385999999997e+01,-3.2847369999999998e+00,-1.3580225000000000e+01,"B1C8DC"
236898,"T00.130.648",7.0521109999999993e+01,-3.4702880000000000e+00,-1.3018921000000001e+01,"99B0C2"
236899,"S95.148.210",2.6737292000000000e+01,-2.7282820000000001e+00,-9.7059650000000008e+00,"31414D"
236900,"T01.197.268",3.2542928000000003e+01,-3.6977769999999999e+00,-1.3984778000000000e+01,"374F62"
236901,"T04.199.411",4.6854309999999998e+01,-4.1910090000000002e+00,-1.6360122000000000e+01,"567289"
236902,"T05.209.616",6.7318071000000003e+01,-5.1815020000000001e+00,-2.0584592000000001e+01,"82A8C7"
236903,"T11.242.486",5.4315981999999998e+01,-5.1331800000000003e+00,-2.1684633000000002e+01,"5E86A6"
236904,"T03.265.643",7.0006035999999995e+01,-6.8261740000000000e+00,-2.6442184999999998e+01,"7CB1D9"
236905,"S95.280.330",3.8763052000000002e+01,-5.8686629999999997e+00,-2.0824639000000001e+01,"35607C"
236906,"T10.289.216",2.7359963000000000e+01,-4.7079160000000000e+00,-1.9801929000000001e+01,"1C445E"
236907,"T10.337.369",4.2623573000000000e+01,-6.4623450000000000e+00,-2.7023076000000000e+01,"2F6A90"
236908,"T08.352.211",2.6854693999999999e+01,-5.8286309999999997e+00,-2.3764633000000000e+01,"034463"
236909,"T16.397.241",2.9896552000000000e+01,-6.3152730000000004e+00,-2.8307907000000000e+01,"004C71"
236910,"T10.482.316",3.7342267000000000e+01,-8.7681480000000001e+00,-3.6633467000000003e+01,"005F92"
236911,"T18.485.261",3.1815664999999999e+01,-7.6965120000000002e+00,-3.5472011000000002e+01,"005182"
236912,"S65.541.295",3.5216335000000001e+01,-1.3391271000000000e+01,-3.6371206999999998e+01,"005C8C"
236913,"R9N.040.813",8.7068956000000000e+01,-2.3155960000000002e+00,-3.8297699999999999e+00,"D2DCDF"
236914,"T2N.063.295",3.5275199000000001e+01,-9.5538599999999996e-01,-4.9123279999999996e+00,"4D545A"
236915,"T2N.083.737",7.9406212999999994e+01,-1.8211590000000000e+00,-9.3830950000000009e+00,"B8C7D4"
236916,"T1N.089.790",8.4767044999999996e+01,-2.2386059999999999e+00,-1.0186322000000001e+01,"C5D6E5"
236917,"T30.219.260",3.1773723000000000e+01,-3.0426720000000000e+00,-1.6427506000000001e+01,"334D63"
236918,"T23.231.639",6.9617979000000005e+01,-4.8773239999999998e+00,-2.3964589000000000e+01,"84AFD3"
236919,"T12.341.470",5.2798712999999999e+01,-7.0243490000000000e+00,-3.0191507000000001e+01,"4384B0"
236920,"T21.460.244",3.0134333000000002e+01,-6.9474520000000002e+00,-3.3214004000000003e+01,"004D7A"
236921,"T29.519.346",4.0325657999999997e+01,-7.9458669999999998e+00,-4.2426797999999998e+01,"0067A3"
236922,"T17.545.302",3.5981673000000001e+01,-9.0988170000000004e+00,-4.1517682000000001e+01,"005D96"
236923,"S9N.034.810",8.6706129000000004e+01,-1.0746320000000000e+00,-3.8678499999999998e+00,"D3DADF"
236924,"T3N.040.642",6.9990457000000006e+01,-7.9010400000000003e-01,-4.2725150000000003e+00,"A6ACB1"
236925,"T1N.042.833",8.9052414999999996e+01,-1.1844809999999999e+00,-4.9390289999999997e+00,"D9E1E7"
236926,"T0N.055.657",7.1466175000000007e+01,-1.3661909999999999e+00,-5.6646429999999999e+00,"A7B0B8"
236927,"T1N.063.804",8.6160009000000002e+01,-1.7202649999999999e+00,-7.1966640000000002e+00,"CDD9E3"
236928,"T3N.083.643",7.0060531999999995e+01,-1.5860150000000000e+00,-8.8643500000000000e+00,"A0ADBA"
236929,"T1N.085.800",8.5763925000000000e+01,-2.3124799999999999e+00,-9.6695639999999994e+00,"C8D9E7"
236930,"T26.141.640",6.9767623000000000e+01,-2.8877280000000001e+00,-1.4808521000000001e+01,"96ADC3"
236931,"S96.186.117",1.7464158000000001e+01,-3.0236040000000002e+00,-1.0877166000000001e+01,"1B2D3A"
236932,"T19.176.639",6.9670946999999998e+01,-3.8789810000000000e+00,-1.8168061999999999e+01,"8FAEC9"
236933,"T16.173.699",7.5682912999999999e+01,-4.0979369999999999e+00,-1.8555793000000001e+01,"9EBEDB"
236934,"T30.258.373",4.3053550000000001e+01,-4.0198020000000003e+00,-2.1724491000000000e+01,"446988"
236935,"T24.297.209",2.6632809000000002e+01,-4.1657820000000001e+00,-2.0761572999999999e+01,"1A425E"
236936,"T37.311.250",3.0701604000000000e+01,-3.8725550000000002e+00,-2.3441054000000001e+01,"1F4C6C"
236937,"T27.330.553",6.1033951999999999e+01,-6.2051550000000004e+00,-3.2326708000000004e+01,"5999CA"
236938,"T25.334.206",2.6376866000000000e+01,-4.6077719999999998e+00,-2.3361969999999999e+01,"0C4261"
236939,"T24.333.348",4.0589793000000000e+01,-5.4155030000000002e+00,-2.7012889999999999e+01,"2D658B"
236940,"T26.339.541",5.9839469000000001e+01,-6.3670099999999996e+00,-3.2854207000000002e+01,"5396C8"
236941,"T28.361.439",4.9694336000000000e+01,-6.0814709999999996e+00,-3.2151175000000002e+01,"377CAB"
236942,"T28.394.288",3.4578735999999999e+01,-5.7396599999999998e+00,-3.0298795999999999e+01,"005780"
236943,"T34.396.337",3.9498265000000004e+01,-5.5939610000000002e+00,-3.2443466999999998e+01,"0E6291"
236944,"T28.430.444",5.0103406999999997e+01,-7.2608969999999999e+00,-3.8408444000000003e+01,"107EB7"
236945,"T34.456.348",4.0540536000000003e+01,-6.5842520000000002e+00,-3.7738312000000001e+01,"00669C"
236946,"T31.481.271",3.2849114000000000e+01,-6.6314669999999998e+00,-3.6615910000000000e+01,"005486"
236947,"T1N.032.713",7.7005751000000004e+01,-7.8360600000000002e-01,-3.5511270000000001e+00,"B9BFC3"
236948,"T5N.055.381",4.3807810000000003e+01,-5.8951600000000004e-01,-4.9690940000000001e+00,"62686F"
236949,"T34.125.346",4.0333216000000000e+01,-1.8000620000000001e+00,-1.0319518000000000e+01,"52616F"
236950,"T34.199.313",3.7001874999999998e+01,-2.7604929999999999e+00,-1.5935313000000001e+01,"415A70"
236951,"T28.202.447",5.0420490999999998e+01,-3.4215170000000001e+00,-1.8112017999999999e+01,"5E7B95"
236952,"T25.233.660",7.1749572999999998e+01,-4.8620749999999999e+00,-2.4736798000000000e+01,"89B5DB"
236953,"T48.207.135",1.9231690000000000e+01,-1.9038530000000000e+00,-1.4007873999999999e+01,"1C3042"
